Reporting Year,Licence Profile,Waste Source,Waste Action,List of Waste Code,Low Code Description,Respondent Waste Description,Accepted Waste Quantity,Accepted waste quantity from abroad,Accepted Waste Quantity from Ireland,On Site Waste Treatment Type,Waste Quantity Tonnes per Year,Next Destination Waste Treatment Type,Final Destination Abroad,Final Destination Waste Treatment Type
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Waste Accepted,Waste Accepted,16 01 07*,oil filters,oil filters,0.13,0.0,0.13,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 01 07*,oil filters,oil filters,,,,,0.13,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Waste Accepted,Waste Accepted,16 01 10*,explosive components (for example air bags),explosive components (for example air bags),0.01,0.0,0.01,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 01 10*,explosive components (for example air bags),explosive components (for example air bags),,,,,0.01,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Waste Accepted,Waste Accepted,16 01 13*,brake fluids,brake fluids,0.3,0.0,0.3,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 01 13*,brake fluids,brake fluids,,,,,0.3,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Waste Accepted,Waste Accepted,16 02 13* E,"Non-Municipal other waste electrical and electronic equipment, hazardous","Non-household other waste electrical and electronic equipment, hazardous",1.8,0.0,1.8,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 02 13* E,"Non-Municipal other waste electrical and electronic equipment, hazardous","Non-household other waste electrical and electronic equipment, hazardous",,,,,1.8,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Waste Accepted,Waste Accepted,16 02 15*,hazardous components removed from discarded equipment,hazardous components removed from discarded equipment,11.25,0.0,11.25,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 02 15*,hazardous components removed from discarded equipment,hazardous components removed from discarded equipment,,,,,11.25,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Waste Accepted,Waste Accepted,16 03 03*,inorganic wastes containing hazardous substances,inorganic wastes containing hazardous substances,68.81,0.0,68.81,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 03 03*,inorganic wastes containing hazardous substances,inorganic wastes containing hazardous substances,,,,,20.83,,Yes,D10 - Incineration on land (disposal) - hazardous waste
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 03 03*,inorganic wastes containing hazardous substances,inorganic wastes containing hazardous substances,,,,,56.46,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 03 03*,inorganic wastes containing hazardous substances,inorganic wastes containing hazardous substances,,,,,3.53,,No,R05 - Preparing for reuse of inorganic materials
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Waste Accepted,Waste Accepted,16 03 04,inorganic wastes other than those mentioned...... (off cuts from production so generated on site and not a 17 code ),inorganic wastes other than those mentioned in 16 03 03,0.09,0.0,0.09,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 03 04,inorganic wastes other than those mentioned...... (off cuts from production so generated on site and not a 17 code ),inorganic wastes other than those mentioned in 16 03 03,,,,,0.09,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Waste Accepted,Waste Accepted,16 03 05*,organic wastes containing hazardous substances,organic wastes containing hazardous substances,42.54,0.0,42.54,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 03 05*,organic wastes containing hazardous substances,organic wastes containing hazardous substances,,,,,0.01,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 03 05*,organic wastes containing hazardous substances,organic wastes containing hazardous substances,,,,,1.03,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 03 05*,organic wastes containing hazardous substances,organic wastes containing hazardous substances,,,,,10.22,,Yes,D10 - Incineration on land (disposal) - hazardous waste
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 03 05*,organic wastes containing hazardous substances,organic wastes containing hazardous substances,,,,,37.41,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 03 05*,organic wastes containing hazardous substances,organic wastes containing hazardous substances,,,,,0.03,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 03 05*,organic wastes containing hazardous substances,organic wastes containing hazardous substances,,,,,0.32,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Waste Accepted,Waste Accepted,16 05 04*,gases in pressure containers (including halons) containing hazardous substances,gases in pressure containers (including halons) containing hazardous substances,5.42,0.0,5.42,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 05 04*,gases in pressure containers (including halons) containing hazardous substances,gases in pressure containers (including halons) containing hazardous substances,,,,,0.21,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 05 04*,gases in pressure containers (including halons) containing hazardous substances,gases in pressure containers (including halons) containing hazardous substances,,,,,0.03,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 05 04*,gases in pressure containers (including halons) containing hazardous substances,gases in pressure containers (including halons) containing hazardous substances,,,,,5.46,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Waste Accepted,Waste Accepted,16 05 05,gases in pressure containers other than those mentioned in 16 05 04,gases in pressure containers other than those mentioned in 16 05 04,0.2,0.0,0.2,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 05 05,gases in pressure containers other than those mentioned in 16 05 04,gases in pressure containers other than those mentioned in 16 05 04,,,,,0.2,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Waste Accepted,Waste Accepted,16 05 06*,"laboratory chemicals, consisting of or containing hazardous substances, including mixtures of laboratory chemicals","laboratory chemicals, consisting of or containing hazardous substances, including mixtures of laboratory chemicals",6.79,0.0,6.79,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 05 06*,"laboratory chemicals, consisting of or containing hazardous substances, including mixtures of laboratory chemicals","laboratory chemicals, consisting of or containing hazardous substances, including mixtures of laboratory chemicals",,,,,4.69,,Yes,D10 - Incineration on land (disposal) - hazardous waste
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 05 06*,"laboratory chemicals, consisting of or containing hazardous substances, including mixtures of laboratory chemicals","laboratory chemicals, consisting of or containing hazardous substances, including mixtures of laboratory chemicals",,,,,0.24,,Yes,D10 - Incineration on land (disposal) - hazardous waste
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 05 06*,"laboratory chemicals, consisting of or containing hazardous substances, including mixtures of laboratory chemicals","laboratory chemicals, consisting of or containing hazardous substances, including mixtures of laboratory chemicals",,,,,1.84,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 05 06*,"laboratory chemicals, consisting of or containing hazardous substances, including mixtures of laboratory chemicals","laboratory chemicals, consisting of or containing hazardous substances, including mixtures of laboratory chemicals",,,,,0.01,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 05 06*,"laboratory chemicals, consisting of or containing hazardous substances, including mixtures of laboratory chemicals","laboratory chemicals, consisting of or containing hazardous substances, including mixtures of laboratory chemicals",,,,,0.01,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Waste Accepted,Waste Accepted,16 05 07*,discarded inorganic chemicals consisting of or containing hazardous substances,discarded inorganic chemicals consisting of or containing hazardous substances,301.17,0.0,301.17,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 05 07*,discarded inorganic chemicals consisting of or containing hazardous substances,discarded inorganic chemicals consisting of or containing hazardous substances,,,,,0.05,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 05 07*,discarded inorganic chemicals consisting of or containing hazardous substances,discarded inorganic chemicals consisting of or containing hazardous substances,,,,,14.6,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 05 07*,discarded inorganic chemicals consisting of or containing hazardous substances,discarded inorganic chemicals consisting of or containing hazardous substances,,,,,0.08,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 05 07*,discarded inorganic chemicals consisting of or containing hazardous substances,discarded inorganic chemicals consisting of or containing hazardous substances,,,,,0.83,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 05 07*,discarded inorganic chemicals consisting of or containing hazardous substances,discarded inorganic chemicals consisting of or containing hazardous substances,,,,,54.56,,Yes,D10 - Incineration on land (disposal) - hazardous waste
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 05 07*,discarded inorganic chemicals consisting of or containing hazardous substances,discarded inorganic chemicals consisting of or containing hazardous substances,,,,,0.06,,Yes,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)"
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 05 07*,discarded inorganic chemicals consisting of or containing hazardous substances,discarded inorganic chemicals consisting of or containing hazardous substances,,,,,241.15,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 05 07*,discarded inorganic chemicals consisting of or containing hazardous substances,discarded inorganic chemicals consisting of or containing hazardous substances,,,,,0.01,,No,R05 - Preparing for reuse of inorganic materials
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 05 07*,discarded inorganic chemicals consisting of or containing hazardous substances,discarded inorganic chemicals consisting of or containing hazardous substances,,,,,0.07,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 05 07*,discarded inorganic chemicals consisting of or containing hazardous substances,discarded inorganic chemicals consisting of or containing hazardous substances,,,,,3.58,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Waste Accepted,Waste Accepted,16 05 08*,discarded organic chemicals consisting of or containing hazardous substances,discarded organic chemicals consisting of or containing hazardous substances,570.33,0.0,570.33,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 05 08*,discarded organic chemicals consisting of or containing hazardous substances,discarded organic chemicals consisting of or containing hazardous substances,,,,,7.22,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 05 08*,discarded organic chemicals consisting of or containing hazardous substances,discarded organic chemicals consisting of or containing hazardous substances,,,,,207.77,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 05 08*,discarded organic chemicals consisting of or containing hazardous substances,discarded organic chemicals consisting of or containing hazardous substances,,,,,0.49,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 05 08*,discarded organic chemicals consisting of or containing hazardous substances,discarded organic chemicals consisting of or containing hazardous substances,,,,,87.83,,Yes,D10 - Incineration on land (disposal) - hazardous waste
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 05 08*,discarded organic chemicals consisting of or containing hazardous substances,discarded organic chemicals consisting of or containing hazardous substances,,,,,0.06,,Yes,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)"
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 05 08*,discarded organic chemicals consisting of or containing hazardous substances,discarded organic chemicals consisting of or containing hazardous substances,,,,,187.03,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 05 08*,discarded organic chemicals consisting of or containing hazardous substances,discarded organic chemicals consisting of or containing hazardous substances,,,,,0.19,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 05 08*,discarded organic chemicals consisting of or containing hazardous substances,discarded organic chemicals consisting of or containing hazardous substances,,,,,107.43,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 05 08*,discarded organic chemicals consisting of or containing hazardous substances,discarded organic chemicals consisting of or containing hazardous substances,,,,,0.07,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 05 08*,discarded organic chemicals consisting of or containing hazardous substances,discarded organic chemicals consisting of or containing hazardous substances,,,,,0.1,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Waste Accepted,Waste Accepted,16 06 04,alkaline batteries (except 16 06 03),alkaline batteries (except 16 06 03),0.01,0.0,0.01,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 06 04,alkaline batteries (except 16 06 03),alkaline batteries (except 16 06 03),,,,,0.01,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Waste Accepted,Waste Accepted,16 10 01*,aqueous liquid wastes containing hazardous substances,aqueous liquid wastes containing hazardous substances,11.05,0.0,11.05,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 10 01*,aqueous liquid wastes containing hazardous substances,aqueous liquid wastes containing hazardous substances,,,,,2.97,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 10 01*,aqueous liquid wastes containing hazardous substances,aqueous liquid wastes containing hazardous substances,,,,,5.01,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 10 01*,aqueous liquid wastes containing hazardous substances,aqueous liquid wastes containing hazardous substances,,,,,3.07,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Waste Accepted,Waste Accepted,16 10 03*,aqueous concentrates containing hazardous substances,aqueous concentrates containing hazardous substances,1.59,0.0,1.59,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 10 03*,aqueous concentrates containing hazardous substances,aqueous concentrates containing hazardous substances,,,,,0.74,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 10 03*,aqueous concentrates containing hazardous substances,aqueous concentrates containing hazardous substances,,,,,0.13,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,16 10 03*,aqueous concentrates containing hazardous substances,aqueous concentrates containing hazardous substances,,,,,0.72,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Waste Accepted,Waste Accepted,17 04 09*,metal waste contaminated with hazardous substances,metal waste contaminated with hazardous substances,2.57,0.0,2.57,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,17 04 09*,metal waste contaminated with hazardous substances,metal waste contaminated with hazardous substances,,,,,1.8,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Waste Accepted,Waste Accepted,17 05 03*,soil and stones containing hazardous substances,soil and stones containing hazardous substances,0.64,0.0,0.64,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Waste Accepted,Waste Accepted,17 06 04,insulation materials other than those mentioned in 17 06 01 and 17 06 03,insulation materials other than those mentioned in 17 06 01 and 17 06 03,0.25,0.0,0.25,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,17 06 04,insulation materials other than those mentioned in 17 06 01 and 17 06 03,insulation materials other than those mentioned in 17 06 01 and 17 06 03,,,,,0.14,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2022,"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Road, Dublin 10 - W0054",Accepted,Transferred,17 06 04,insulation materials other than those mentioned in 17 06 01 and 17 06 03,insulation materials other than those mentioned in 17 06 01 and 17 06 03,,,,,0.11,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
