Reporting Year,Licence Profile,Waste Source,Waste Action,List of Waste Code,Low Code Description,Respondent Waste Description,Accepted Waste Quantity,Accepted waste quantity from abroad,Accepted Waste Quantity from Ireland,On Site Waste Treatment Type,Waste Quantity Tonnes per Year,Next Destination Waste Treatment Type,Final Destination Abroad,Final Destination Waste Treatment Type
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 01,paper and cardboard,DOMESTIC BMP X MRF,,,,,252.3,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 01,paper and cardboard,DOMESTIC BMP X MRF,,,,,589.6,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 01,paper and cardboard,OCC,,,,,1004.82,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 01,paper and cardboard,OCC,,,,,494.68,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 01,paper and cardboard,OCC,,,,,1035.64,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 01,paper and cardboard,OCC,,,,,250.48,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 01,paper and cardboard,OCC,,,,,123.4,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 01,paper and cardboard,OCC,,,,,989.3,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 01,paper and cardboard,OCC,,,,,630.2,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 01,paper and cardboard,OCC,,,,,127.8,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 01,paper and cardboard,OCC,,,,,171.9,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 01,paper and cardboard,OCC,,,,,2026.32,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 01,paper and cardboard,OCC,,,,,853.02,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 01,paper and cardboard,OCC,,,,,3438.98,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 01,paper and cardboard,OCC,,,,,476.0,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 01,paper and cardboard,OCC,,,,,377.64,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 01,paper and cardboard,OCC,,,,,244.36,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 01,paper and cardboard,OCC,,,,,245.14,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 01,paper and cardboard,OCC,,,,,120.62,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 01,paper and cardboard,OCC,,,,,243.32,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 01,paper and cardboard,OCC,,,,,247.72,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 01,paper and cardboard,OCC,,,,,508.02,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 01,paper and cardboard,OCC,,,,,380.06,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 01,paper and cardboard,OCC,,,,,251.2,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 01,paper and cardboard,OCC,,,,,250.36,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 01,paper and cardboard,OCC,,,,,293.22,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 01,paper and cardboard,OCC,,,,,246.28,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 01,paper and cardboard,OCC,,,,,261.38,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 02,ferrous metal,Steel Cans,,,,,290.26,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 02,ferrous metal,Steel Cans,,,,,144.08,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 02,ferrous metal,Steel Cans,,,,,412.98,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 02,ferrous metal,Steel Cans,,,,,172.3,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 02,ferrous metal,Steel Cans,,,,,197.38,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 02,ferrous metal,Steel Cans,,,,,145.5,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 03,non-ferrous metal,Aluminium Cans,,,,,221.64,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 03,non-ferrous metal,Aluminium Cans,,,,,17.94,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 03,non-ferrous metal,Aluminium Cans,,,,,43.06,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 03,non-ferrous metal,Aluminium Cans,,,,,36.26,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 03,non-ferrous metal,Aluminium Cans,,,,,21.56,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 03,non-ferrous metal,Aluminium Cans,,,,,38.0,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 03,non-ferrous metal,Aluminium Cans,,,,,292.3,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 03,non-ferrous metal,Aluminium Cans,,,,,423.04,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,HDPE COLOUR BOTTLES,,,,,71.1,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,HDPE COLOUR BOTTLES,,,,,330.32,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,HDPE COLOUR BOTTLES,,,,,35.5,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,HDPE COLOUR BOTTLES,,,,,141.74,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,HDPE COLOUR BOTTLES,,,,,21.6,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,HDPE NATURAL BOTTLES,,,,,52.42,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,HDPE NATURAL BOTTLES,,,,,34.26,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,HDPE NATURAL BOTTLES,,,,,16.32,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,HDPE NATURAL BOTTLES,,,,,287.72,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,HDPE NATURAL BOTTLES,,,,,20.54,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,HDPE NATURAL BOTTLES,,,,,18.66,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,HDPE NATURAL BOTTLES,,,,,57.16,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,MIXED PLASTICS FILM,,,,,372.06,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,MIXED PLASTICS FILM,,,,,86.02,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,MIXED PLASTICS FILM,,,,,45.88,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,MIXED PLASTICS FILM,,,,,1060.96,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,MIXED PLASTICS FILM,,,,,320.72,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,MIXED PLASTICS FILM,,,,,22.61,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,MIXED PLASTICS FILM,,,,,53.56,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,MIXED PLASTICS FILM,,,,,135.66,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,MIXED PLASTICS FILM,,,,,881.64,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,MIXED PLASTICS FILM,,,,,492.22,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,MIXED PLASTICS FILM,,,,,61.72,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,MIXED PLASTICS FILM,,,,,181.58,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,MIXED PLASTICS FILM,,,,,2.36,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,MIXED PLASTICS FILM,,,,,2595.48,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,MIXED PLASTICS FILM,,,,,32.2,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,PET BOTTLES MIX COLOUR (USED),,,,,17.24,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,PET BOTTLES MIX COLOUR (USED),,,,,235.7,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,PET CLEAR BOTTLES USED,,,,,572.64,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,PET CLEAR BOTTLES USED,,,,,76.8,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,PET CLEAR BOTTLES USED,,,,,61.1,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,PET CLEAR BOTTLES USED,,,,,16.38,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,PET CLEAR BOTTLES USED,,,,,77.5,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,PET CLEAR BOTTLES USED,,,,,322.2,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,PET CLEAR BOTTLES USED,,,,,212.92,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,PET CLEAR BOTTLES USED,,,,,76.88,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,PET CLEAR BOTTLES USED,,,,,40.34,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,PET CLEAR BOTTLES USED,,,,,40.96,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,PET CLEAR BOTTLES USED,,,,,171.16,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,PET CLEAR BOTTLES USED,,,,,74.52,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,PET CLEAR BOTTLES USED,,,,,54.98,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,PET CLEAR BOTTLES USED,,,,,41.4,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,TUBS AND TRAYS,,,,,34.5,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,TUBS AND TRAYS,,,,,18.44,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,TUBS AND TRAYS,,,,,359.44,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,TUBS AND TRAYS,,,,,33.6,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,TUBS AND TRAYS,,,,,483.62,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,TUBS AND TRAYS,,,,,1.28,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 04,plastic and rubber,TUBS AND TRAYS,,,,,71.42,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,FiNES,,,,,80.42,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,DROSS,,,,,22144.18,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,DROSS,,,,,5324.36,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,DROSS,,,,,3643.26,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,DROSS,,,,,38.92,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,DROSS,,,,,204.2,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,FINES,,,,,5981.58,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,20 01 36 D,"Municipal other  waste electrical and electronic equipment, non-hazardous
",WEE,,,,,2.28,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited - W0238,Waste Accepted,Waste Accepted,20 03 01 D,Municipal mixed dry recyclables household,Mixed dry recyclables,99739.55,0.0,99739.55,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,20 03 01 D,Municipal mixed dry recyclables household,MDR X MRF,,,,,7835.54,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,20 03 01 D,Municipal mixed dry recyclables household,MDR X MRF,,,,,89.44,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2023,Starrus Eco Holdings Limited - W0238,Accepted,Transferred,20 03 01 D,Municipal mixed dry recyclables household,MDR X MRF,,,,,1066.3,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2023,Starrus Eco Holdings Limited (Ballymount) - W0039,Accepted,Transferred,02 02 03,materials unsuitable for consumption or processing,Material unsuitable for consumption,,,,,30.5,,Yes,R03 - Anaerobic digestion
2023,Starrus Eco Holdings Limited (Ballymount) - W0039,Waste Accepted,Waste Accepted,02 06 01,materials unsuitable for consumption or processing,Food waste,40.76,0.0,40.76,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Starrus Eco Holdings Limited (Ballymount) - W0039,Waste Accepted,Waste Accepted,15 01 01,paper and cardboard packaging,Paper and cardboard packaging,33.51,0.0,33.51,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Starrus Eco Holdings Limited (Ballymount) - W0039,Waste Accepted,Waste Accepted,15 01 02,plastic packaging,Plastic packaging,117.63,0.0,117.63,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Starrus Eco Holdings Limited (Ballymount) - W0039,Waste Accepted,Waste Accepted,15 01 03,wooden packaging,Wooden packaging,119.82,0.0,119.82,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Starrus Eco Holdings Limited (Ballymount) - W0039,Waste Accepted,Waste Accepted,15 01 07,glass packaging,glass packaging,27.996,0.0,27.996,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Starrus Eco Holdings Limited (Ballymount) - W0039,Waste Accepted,Waste Accepted,15 02 03,"absorbents, filter materials, wiping cloths and protective clothing other than those mentioned in 15 02 02",Air filters,3.36,0.0,3.36,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Starrus Eco Holdings Limited (Ballymount) - W0039,Accepted,Transferred,16 01 03,end-of-life tyres,End of life tyres,,,,,0.7,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2023,Starrus Eco Holdings Limited (Ballymount) - W0039,Accepted,Transferred,16 05 04*,gases in pressure containers (including halons) containing hazardous substances,Gas cylinders,,,,,1.16,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",No,
2023,Starrus Eco Holdings Limited (Ballymount) - W0039,Waste Accepted,Waste Accepted,17 01 01,Concrete,Concrete slabs,229.3,0.0,229.3,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2023,Starrus Eco Holdings Limited (Ballymount) - W0039,Accepted,Transferred,17 01 01,Concrete,Concrete slabs,,,,,47.14,R05 - Recovery of inorganic materials in the form of backfilling,No,
2023,Starrus Eco Holdings Limited (Ballymount) - W0039,Waste Accepted,Waste Accepted,17 01 02,Bricks,bricks,112.2,0.0,112.2,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
