Reporting Year,Licence Profile,Waste Source,Waste Action,List of Waste Code,Low Code Description,Respondent Waste Description,Accepted Waste Quantity,Accepted waste quantity from abroad,Accepted Waste Quantity from Ireland,On Site Waste Treatment Type,Waste Quantity Tonnes per Year,Next Destination Waste Treatment Type,Final Destination Abroad,Final Destination Waste Treatment Type
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Waste Accepted,Waste Accepted,02 02 03,materials unsuitable for consumption or processing,materials unsuitable for consumption or processing ,15.48,0.0,15.48,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Waste Accepted,Waste Accepted,02 03 04,materials unsuitable for consumption or processing,materials unsuitable for consumption or processing,1114.06,0.0,1114.06,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Waste Accepted,Waste Accepted,02 06 01,materials unsuitable for consumption or processing,catering waste,32.12,0.0,32.12,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Waste Accepted,Waste Accepted,02 07 04,materials unsuitable for consumption or processing,beverage concentrate,1001.72,0.0,1001.72,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Waste Accepted,Waste Accepted,07 02 13,waste plastic,plastic,18.14,0.0,18.14,R12 - Production of fuel from waste incl SRF and RDF,,,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Waste Accepted,Waste Accepted,15 01 01,paper and cardboard packaging,cardboard packaging,29576.49,0.0,29576.49,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,15 01 01,paper and cardboard packaging,cardboard packaging,,,,,31368.76,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,15 01 01,paper and cardboard packaging,cardboard packaging,,,,,456.78,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Waste Accepted,Waste Accepted,15 01 02,plastic packaging,plastic packaging,3692.1,0.0,3692.1,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,15 01 02,plastic packaging,plastic packaging,,,,,3091.98,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,15 01 02,plastic packaging,plastic packaging,,,,,215.43,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,15 01 02,plastic packaging,plastic packaging,,,,,67.64,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,15 01 02,plastic packaging,plastic packaging,,,,,2.3,R12 - Production of fuel from waste incl SRF and RDF,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Waste Accepted,Waste Accepted,15 01 03,wooden packaging,wooden pallets,3.9,0.0,3.9,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,15 01 03,wooden packaging,wooden packaging,,,,,3.28,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Waste Accepted,Waste Accepted,15 01 04,metallic packaging,metal packaging,404.46,0.0,404.46,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,15 01 04,metallic packaging,metal packaging,,,,,25.94,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Waste Accepted,Waste Accepted,15 01 05,composite packaging,composite packaging ,10.8,0.0,10.8,R12 - Production of fuel from waste incl SRF and RDF,,,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Waste Accepted,Waste Accepted,15 01 06,mixed packaging,mixed packaging,24.4,0.0,24.4,R12 - Production of fuel from waste incl SRF and RDF,,,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Waste Accepted,Waste Accepted,15 02 03,"absorbents, filter materials, wiping cloths and protective clothing other than those mentioned in 15 02 02",absorbent material,13.5,0.0,13.5,R12 - Production of fuel from waste incl SRF and RDF,,,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Waste Accepted,Waste Accepted,16 03 06,organic wastes other than those mentioned in 16 03 05,sucrose,41.22,0.0,41.22,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,16 05 04*,gases in pressure containers (including halons) containing hazardous substances,gas cylinders,,,,,0.34,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,16 10 02,aqueous liquid wastes other than those mentioned in 16 10 01,liquid waste,,,,,126.5,,Yes,R03 - Anaerobic digestion
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,17 01 01,Concrete,concrete,,,,,29.42,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,17 01 02,Bricks,rubble,,,,,102.58,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Waste Accepted,Waste Accepted,17 02 03,Plastic,plastic,133.62,0.0,133.62,R12 - Production of fuel from waste incl SRF and RDF,,,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Waste Accepted,Waste Accepted,17 04 02,Aluminium,aluminium,79.28,0.0,79.28,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,17 05 04,soil and stones other than those mentioned in 17 05 03,soil and stones,,,,,155.12,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Waste Accepted,Waste Accepted,17 09 04,"mixed construction and demolition wastes other than those mentioned in 17 09 01, 17 09 02 and 17 09 03",mixed C&D,2.12,0.0,2.12,R12 - Production of fuel from waste incl SRF and RDF,,,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,19 12 02,ferrous metal,ferrous metal,,,,,6288.28,,Yes,R04 - Metal and metal component recycling or reclamation (to end-of-waste)
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,19 12 02,ferrous metal,ferrous metal,,,,,8.88,,No,R04 - Preparing for reuse of metal and metal compounds
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,19 12 02,ferrous metal,ferrous metal,,,,,182.34,,No,R04 - Preparing for reuse of metal and metal compounds
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,19 12 02,ferrous metal,ferrous metal,,,,,266.82,,No,R04 - Preparing for reuse of metal and metal compounds
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,19 12 02,ferrous metal,ferrous metal,,,,,698.96,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Waste Accepted,Waste Accepted,19 12 03,non-ferrous metal,non-ferrous metals,238.76,0.0,238.76,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,19 12 03,non-ferrous metal,non-ferrous metal,,,,,1328.15,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,19 12 04,plastic and rubber,plastic,,,,,3.1,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,19 12 04,plastic and rubber,plastic,,,,,2.18,R12 - Production of fuel from waste incl SRF and RDF,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,19 12 07,wood other than that mentioned in 19 12 06,Wood,,,,,157.32,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,19 12 07,wood other than that mentioned in 19 12 06,wood,,,,,2.58,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Waste Accepted,Waste Accepted,19 12 10,combustible waste (refuse derived fuel),SRF,6377.61,0.0,6377.61,R12 - Production of fuel from waste incl SRF and RDF,,,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,19 12 10,combustible waste (refuse derived fuel),SRF,,,,,3404.55,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,19 12 10,combustible waste (refuse derived fuel),SRF,,,,,36914.93,,No,R01 - Incineration plant (use as fuel) - non-hazardous waste
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,19 12 10,combustible waste (refuse derived fuel),SRF,,,,,75173.02,,No,R01 - Incineration plant (use as fuel) - non-hazardous waste
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,19 12 10,combustible waste (refuse derived fuel),SRF,,,,,16385.79,R12 - Production of fuel from waste incl SRF and RDF,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,19 12 10,combustible waste (refuse derived fuel),SRF,,,,,6013.33,,No,R01 - Incineration plant (use as fuel) - non-hazardous waste
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,19 12 10,combustible waste (refuse derived fuel),SRF,,,,,27.22,R12 - Production of fuel from waste incl SRF and RDF,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,19 12 10,combustible waste (refuse derived fuel),SRF,,,,,30.32,R12 - Production of fuel from waste incl SRF and RDF,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Waste Accepted,Waste Accepted,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,mechanically treated waste,85556.35,0.0,85556.35,R12 - Production of fuel from waste incl SRF and RDF,,,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,mechanically treated waste,,,,,6949.46,,Yes,R03 - Anaerobic digestion
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,mechanically treated waste,,,,,7559.44,,No,R01 - Incineration plant (use as fuel) - non-hazardous waste
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,mechanically treated waste,,,,,78.38,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,mechanically treated waste,,,,,5656.08,,No,R03 - Anaerobic digestion
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,mechanically treated waste,,,,,36.58,,No,R01 - Incineration plant (use as fuel) - non-hazardous waste
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,mechanically treated waste,,,,,11573.08,,No,"D01 - Deposit into or onto land (e.g. landfill, etc.)"
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,mechanically treated waste,,,,,1032.86,,No,R01 - Incineration plant (use as fuel) - non-hazardous waste
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,mechanically treated waste,,,,,3466.6,R12 - Production of fuel from waste incl SRF and RDF,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,mechanically treated waste,,,,,37429.06,R12 - Production of fuel from waste incl SRF and RDF,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,ABP food waste,,,,,110.5,,Yes,R03 - Anaerobic digestion
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Waste Accepted,Waste Accepted,20 01 01,paper and cardboard,paper,3377.06,0.0,3377.06,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,20 01 01,paper and cardboard,baled paper,,,,,2241.68,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,20 01 01,paper and cardboard,baled paper,,,,,611.16,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,20 01 02,Glass,glass,,,,,57.4,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,20 01 02,Glass,glass,,,,,26.58,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Waste Accepted,Waste Accepted,20 01 08 A,Household biodegradable kitchen & canteen waste,compost,9626.54,0.0,9626.54,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Waste Accepted,Waste Accepted,20 01 08 B,Non-household biodegradable kitchen & canteen waste,COMMERCIAL COMPOST,22775.84,0.0,22775.84,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,20 01 08 B,Non-household biodegradable kitchen & canteen waste,biodegradable kitchen waste,,,,,30.28,,Yes,R03 - Anaerobic digestion
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,20 01 08 B,Non-household biodegradable kitchen & canteen waste,biodegradable waste ,,,,,24.06,,No,R03 - Composting (aerobic)
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,20 01 08 B,Non-household biodegradable kitchen & canteen waste,biodegradable waste ,,,,,5139.06,,No,R03 - Anaerobic digestion
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,20 01 08 B,Non-household biodegradable kitchen & canteen waste,biodegradable waste,,,,,71.98,,No,R03 - Anaerobic digestion
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,20 01 08 B,Non-household biodegradable kitchen & canteen waste,biodegradable waste ,,,,,14700.54,,Yes,R03 - Composting (aerobic)
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Waste Accepted,Waste Accepted,20 01 38,wood other than that mentioned in 20 01 37,wood,2.42,0.0,2.42,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,20 01 38,wood other than that mentioned in 20 01 37,wood,,,,,28.7,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Waste Accepted,Waste Accepted,20 01 39,Plastics,corriboard,65.94,0.0,65.94,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,20 01 39,Plastics,corriboard,,,,,60.76,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,20 01 39,Plastics,corriboard,,,,,14.76,R12 - Production of fuel from waste incl SRF and RDF,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Waste Accepted,Waste Accepted,20 01 40 A,Ferrous metals,metals,12.32,0.0,12.32,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Waste Accepted,Waste Accepted,20 02 01,biodegradable waste,biodegradable waste,15.76,0.0,15.76,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Waste Accepted,Waste Accepted,20 03 01 B,Municipal mixed residual non-household,MSW,830.26,0.0,830.26,R12 - Production of fuel from waste incl SRF and RDF,,,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,20 03 01 B,Municipal mixed residual non-household,MSW,,,,,354.4,,No,R01 - Incineration plant (use as fuel) - non-hazardous waste
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,20 03 01 B,Municipal mixed residual non-household,msw,,,,,32.78,,No,"D01 - Deposit into or onto land (e.g. landfill, etc.)"
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,20 03 01 B,Municipal mixed residual non-household,MSW,,,,,48.26,R12 - Production of fuel from waste incl SRF and RDF,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Waste Accepted,Waste Accepted,20 03 01 D,Municipal mixed dry recyclables household,household DMR,12230.79,0.0,12230.79,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,20 03 01 D,Municipal mixed dry recyclables household,DMR,,,,,48.96,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,20 03 01 D,Municipal mixed dry recyclables household,DMR,,,,,18555.44,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,20 03 01 D,Municipal mixed dry recyclables household,dmr,,,,,55.54,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Waste Accepted,Waste Accepted,20 03 01 E,Municipal mixed dry recyclables non-household,commercial DMR,6760.53,0.0,6760.53,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Waste Accepted,Waste Accepted,20 03 07 B,Bulky waste non-household,bulky,118171.9,0.0,118171.9,R12 - Production of fuel from waste incl SRF and RDF,,,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,20 03 07 B,Bulky waste non-household,bulky,,,,,32.6,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,20 03 07 B,Bulky waste non-household,BULKY,,,,,495.6,R12 - Production of fuel from waste incl SRF and RDF,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,20 03 07 B,Bulky waste non-household,bulky,,,,,19.46,R12 - Production of fuel from waste incl SRF and RDF,,
2021,Starrus Eco Holdings Limited (Cappagh) - W0261,Accepted,Transferred,20 03 07 B,Bulky waste non-household,bulky,,,,,7.38,R12 - Production of fuel from waste incl SRF and RDF,,
2021,"Starrus Eco Holdings Limited (Cookstown, Tallaght) - W0079",Waste Accepted,Waste Accepted,20 03 07 B,Bulky waste non-household,Bulky,4.8,0.0,4.8,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,"Starrus Eco Holdings Limited (Cookstown, Tallaght) - W0079",Accepted,Transferred,20 03 07 B,Bulky waste non-household,Bulky,,,,,4.8,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Waste Accepted,Waste Accepted,02 03 04,materials unsuitable for consumption or processing,na,247.06,0.0,247.06,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Waste Accepted,Waste Accepted,15 01 01,paper and cardboard packaging,na,8394.175,0.0,8394.175,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,15 01 01,paper and cardboard packaging,na,,,,,72.14,,Yes,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)"
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,15 01 01,paper and cardboard packaging,na,,,,,19.86,,Yes,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)"
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,15 01 01,paper and cardboard packaging,na,,,,,532.48,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,15 01 01,paper and cardboard packaging,na,,,,,46.48,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,15 01 01,paper and cardboard packaging,na,,,,,167.18,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,15 01 01,paper and cardboard packaging,na ,,,,,182.9,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,15 01 01,paper and cardboard packaging,na,,,,,116.24,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,15 01 01,paper and cardboard packaging,Cardboard,,,,,3105.0,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,15 01 01,paper and cardboard packaging,na,,,,,189.24,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,15 01 01,paper and cardboard packaging,na,,,,,364.2,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,15 01 01,paper and cardboard packaging,na,,,,,130.84,,Yes,R03 - Other recycling or reclamation of organic substances which are not used as solvents (to end-of-waste)
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,15 01 01,paper and cardboard packaging,na,,,,,118.86,,Yes,R03 - Other recycling or reclamation of organic substances which are not used as solvents (to end-of-waste)
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,15 01 01,paper and cardboard packaging,na,,,,,30.08,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,15 01 01,paper and cardboard packaging,na,,,,,189.74,R03 - Other recycling or reclamation of organic substances which are not used as solvents (to end-of-waste),,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,15 01 01,paper and cardboard packaging,na,,,,,1985.66,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,15 01 01,paper and cardboard packaging,na,,,,,157.18,,Yes,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)"
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,15 01 01,paper and cardboard packaging,na,,,,,371.98,,Yes,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)"
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Waste Accepted,Waste Accepted,15 01 02,plastic packaging,na,736.84,0.0,736.84,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list),,,,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,15 01 02,plastic packaging,na,,,,,9.8,,Yes,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,15 01 02,plastic packaging,na,,,,,2.3,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,15 01 02,plastic packaging,na,,,,,20.02,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2021,Starrus Eco Holdings Limited (Dock Road) - W0082,Accepted,Transferred,15 01 02,plastic packaging,na,,,,,133.42,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
